PUBLISHED_DATE,STATUS,PFMA,YEAR,MONTH,MANAGEMENT,DISPOSITION,SPECIES,ADIPOSE_MARK,SPECIES_CODE,SCIENTIFIC_NAME,ESTIMATE,STANDARD_ERROR,PERCENT_STANDARD_ERROR
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 20,2005,March,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,633,42.00,0.07
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 19,2005,April,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,782,118.26,0.15
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 20,2005,April,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,484,86.73,0.18
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 13,2005,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1685,450.75,0.27
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 14,2005,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,517,210.01,0.41
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 15,2005,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,125,56.10,0.45
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 16,2005,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,438,138.55,0.32
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 17,2005,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,599,159.02,0.27
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 18,2005,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,453,166.02,0.37
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 19,2005,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,2089,487.45,0.23
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 20,2005,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1965,459.55,0.23
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 28,2005,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,515,167.91,0.33
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 29,2005,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,416,221.53,0.53
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 12,2005,June,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,2,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 121,2005,June,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,832,227.88,0.27
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 123,2005,June,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1958,249.03,0.13
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 124,2005,June,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,319,78.55,0.25
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 126,2005,June,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,50,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 127,2005,June,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,173,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 13,2005,June,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,3646,411.01,0.11
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 14,2005,June,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1072,474.85,0.44
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 15,2005,June,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,18,17.34,0.96
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 16,2005,June,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,753,182.12,0.24
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 17,2005,June,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,2748,398.75,0.15
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 18,2005,June,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,374,51.66,0.14
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 19,2005,June,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1092,204.91,0.19
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 20,2005,June,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,527,1764.25,3.35
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 21,2005,June,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,28,14.64,0.52
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 23,2005,June,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,4920,215.38,0.04
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 24,2005,June,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,285,40.00,0.14
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 26,2005,June,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,50,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 28,2005,June,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,605,154.93,0.26
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 29,2005,June,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,417,69.47,0.17
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 11,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,10,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 12,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,7011,933.68,0.13
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 121,2005,July,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,813,53.33,0.07
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 123,2005,July,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,3252,256.73,0.08
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 124,2005,July,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,438,77.89,0.18
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 125,2005,July,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,510,125.23,0.25
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 126,2005,July,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,327,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 127,2005,July,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,194,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 13,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,6787,621.59,0.09
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 14,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,808,175.12,0.22
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 15,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,74,30.68,0.42
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 16,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,711,96.87,0.14
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 17,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1613,203.28,0.13
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 18,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,804,96.08,0.12
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 19,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1683,165.08,0.10
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 20,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,10969,1354.03,0.12
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 21,2005,July,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,66,22.66,0.34
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 23,2005,July,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,11062,222.31,0.02
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 24,2005,July,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,598,53.79,0.09
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 25,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,5842,870.76,0.15
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 26,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,329,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 27,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,825,99.21,0.12
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 28,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1943,318.22,0.16
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 29,2005,July,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,607,91.92,0.15
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 12,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,11669,2505.22,0.22
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 121,2005,August,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1057,192.68,0.18
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 123,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,539,209.39,0.39
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 123,2005,August,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,4099,784.60,0.19
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 124,2005,August,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,917,225.46,0.25
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 125,2005,August,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,302,105.13,0.35
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 126,2005,August,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,247,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 127,2005,August,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,36,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 13,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,7585,311.22,0.04
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 14,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,3028,474.25,0.16
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 15,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,100,14.64,0.15
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 16,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,930,84.99,0.09
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 17,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1458,163.08,0.11
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 18,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1378,154.47,0.11
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 19,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1485,181.82,0.12
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 20,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,9942,2760.26,0.28
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 21,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,426,72.75,0.17
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 23,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,18146,1361.42,0.08
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 24,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,684,133.13,0.20
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 25,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,5022,525.69,0.11
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 26,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,156,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 27,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,915,186.05,0.20
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 28,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1294,163.82,0.13
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 29,2005,August,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,824,261.53,0.32
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 121,2005,September,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,383,127.02,0.33
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 123,2005,September,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1326,163.99,0.12
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 123,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,382,175.76,0.46
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 124,2005,September,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,342,103.48,0.30
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 13,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,4148,403.85,0.10
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 14,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1075,192.79,0.18
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 15,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,32,23.53,0.74
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 16,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,708,146.53,0.21
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 17,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,606,111.68,0.18
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 18,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,790,128.44,0.16
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 19,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1172,199.81,0.17
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 20,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,7085,1256.32,0.18
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 21,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,192,65.19,0.34
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 23,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,10965,1042.15,0.10
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 24,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,186,44.96,0.24
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 28,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1507,318.78,0.21
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 29,2005,September,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1001,178.87,0.18
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 13,2005,October,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,2395,411.21,0.17
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 14,2005,October,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,197,18.29,0.09
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 15,2005,October,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,20,17.97,0.90
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 16,2005,October,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,12,7.74,0.65
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 17,2005,October,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,174,46.66,0.27
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 18,2005,October,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,98,32.90,0.34
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 19,2005,October,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,504,88.94,0.18
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 20,2005,October,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1083,39.37,0.04
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 28,2005,October,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,290,132.09,0.46
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 29,2005,October,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,88,50.31,0.57
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 19,2005,December,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,612,164.77,0.27
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 20,2005,December,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,974,512.71,0.53
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 19,2006,January,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,778,372.11,0.48
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 20,2006,January,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,586,239.39,0.41
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 19,2006,February,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,868,258.12,0.30
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 20,2006,February,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,452,187.51,0.42
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 19,2006,April,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1018,202.25,0.20
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 20,2006,April,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,562,208.49,0.37
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 12,2006,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,4,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 123,2006,May,AABM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,138,,
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 13,2006,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,1110,461.78,0.42
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 14,2006,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,287,76.00,0.27
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 15,2006,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,271,163.97,0.61
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 16,2006,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,129,64.32,0.50
"MAY      18, 2021 14:28:45",Preliminary Estimate - Inseason Preliminary Estimate - Inseason - Near Final - Full Month,PFMA 17,2006,May,ISBM,Effort,BOAT TRIPS,Not Applicable,B_TRIPS,,338,103.98,0.31
